sales_id,date,quantity_p1,quantity_p2,quantity_p3,quantity_p4,revenue_p1,revenue_p2,revenue_p3,revenue_p4
3165,"2019-02-24 00:00:00",7396,966,2724,1105,23445.320,6124.440,14764.080,7878.650
3166,"2019-02-25 00:00:00",626,1737,4916,360,1984.420,11012.580,26644.720,2566.800
3167,"2019-02-26 00:00:00",4608,1347,702,1228,14607.360,8539.980,3804.840,8755.640
3168,"2019-02-27 00:00:00",1784,3761,4338,1276,5655.280,23844.740,23511.960,9097.880
3169,"2019-02-28 00:00:00",6592,828,5025,1339,20896.640,5249.520,27235.500,9547.070
317,"2011-04-27 00:00:00",4706,2361,1328,1837,14918.020,14968.740,7197.760,13097.810
3170,"2019-03-01 00:00:00",6676,2532,942,1910,21162.920,16052.880,5105.640,13618.300
3171,"2019-03-02 00:00:00",2007,2656,1021,604,6362.190,16839.040,5533.820,4306.520
3172,"2019-03-03 00:00:00",4176,591,4495,1897,13237.920,3746.940,24362.900,13525.610
3173,"2019-03-04 00:00:00",3445,3518,4905,435,10920.650,22304.120,26585.100,3101.550
3174,"2019-03-05 00:00:00",1453,3743,5770,1098,4606.010,23730.620,31273.400,7828.740
3175,"2019-03-06 00:00:00",6807,845,5435,1491,21578.190,5357.300,29457.700,10630.830
3176,"2019-03-07 00:00:00",7563,3242,3721,583,23974.710,20554.280,20167.820,4156.790
3177,"2019-03-08 00:00:00",2619,817,5641,323,8302.230,5179.780,30574.220,2302.990
3178,"2019-03-09 00:00:00",6642,2546,4595,1503,21055.140,16141.640,24904.900,10716.390
318,"2011-04-28 00:00:00",6323,287,2077,1959,20043.910,1819.580,11257.340,13967.670
3180,"2019-03-11 00:00:00",6366,3098,1999,707,20180.220,19641.320,10834.580,5040.910
3181,"2019-03-12 00:00:00",1750,1090,3323,1634,5547.500,6910.600,18010.660,11650.420
3182,"2019-03-13 00:00:00",2578,3964,1202,568,8172.260,25131.760,6514.840,4049.840
3183,"2019-03-14 00:00:00",3783,381,2002,1383,11992.110,2415.540,10850.840,9860.790
3184,"2019-03-15 00:00:00",5053,3634,1061,934,16018.010,23039.560,5750.620,6659.420
3185,"2019-03-16 00:00:00",4903,3473,3496,478,15542.510,22018.820,18948.320,3408.140
3186,"2019-03-17 00:00:00",2313,3022,4730,1926,7332.210,19159.480,25636.600,13732.380
3187,"2019-03-18 00:00:00",5481,3648,3540,1829,17374.770,23128.320,19186.800,13040.770
3188,"2019-03-19 00:00:00",4093,1639,1631,806,12974.810,10391.260,8840.020,5746.780
3189,"2019-03-20 00:00:00",1065,2535,519,1796,3376.050,16071.900,2812.980,12805.480
319,"2011-04-29 00:00:00",7336,3888,5703,847,23255.120,24649.920,30910.260,6039.110
3190,"2019-03-21 00:00:00",2636,2268,4352,295,8356.120,14379.120,23587.840,2103.350
3191,"2019-03-22 00:00:00",7849,986,4678,698,24881.330,6251.240,25354.760,4976.740
3192,"2019-03-23 00:00:00",6737,2794,1898,1095,21356.290,17713.960,10287.160,7807.350
3193,"2019-03-24 00:00:00",6883,3713,1358,1399,21819.110,23540.420,7360.360,9974.870
3194,"2019-03-25 00:00:00",4192,2183,3189,1747,13288.640,13840.220,17284.380,12456.110
3195,"2019-03-26 00:00:00",4662,821,2636,820,14778.540,5205.140,14287.120,5846.600
3196,"2019-03-27 00:00:00",7480,3112,4723,1013,23711.600,19730.080,25598.660,7222.690
3197,"2019-03-28 00:00:00",531,983,838,1961,1683.270,6232.220,4541.960,13981.930
3198,"2019-03-29 00:00:00",2777,883,5610,566,8803.090,5598.220,30406.200,4035.580
3199,"2019-03-30 00:00:00",3472,2983,3032,904,11006.240,18912.220,16433.440,6445.520
32,"2010-07-15 00:00:00",3180,438,1327,532,10080.600,2776.920,7192.340,3793.160
320,"2011-04-30 00:00:00",1214,2287,684,1611,3848.380,14499.580,3707.280,11486.430
3200,"2019-03-31 00:00:00",3857,2109,1553,268,12226.690,13371.060,8417.260,1910.840
3201,"2019-04-01 00:00:00",6020,3294,5847,294,19083.400,20883.960,31690.740,2096.220
3202,"2019-04-02 00:00:00",2296,1220,957,1015,7278.320,7734.800,5186.940,7236.950
3203,"2019-04-03 00:00:00",3317,2754,3889,1297,10514.890,17460.360,21078.380,9247.610
3204,"2019-04-04 00:00:00",6566,680,4340,808,20814.220,4311.200,23522.800,5761.040
3205,"2019-04-05 00:00:00",6682,537,3510,1286,21181.940,3404.580,19024.200,9169.180
3206,"2019-04-06 00:00:00",7475,3229,5488,1624,23695.750,20471.860,29744.960,11579.120
3207,"2019-04-07 00:00:00",3539,3253,5044,948,11218.630,20624.020,27338.480,6759.240
3208,"2019-04-08 00:00:00",7945,1312,5386,927,25185.650,8318.080,29192.120,6609.510
3209,"2019-04-09 00:00:00",6341,3703,4162,539,20100.970,23477.020,22558.040,3843.070
321,"2011-05-01 00:00:00",4192,3280,5368,1142,13288.640,20795.200,29094.560,8142.460
3210,"2019-04-10 00:00:00",7548,3509,2487,707,23927.160,22247.060,13479.540,5040.910
3211,"2019-04-11 00:00:00",351,2158,5563,426,1112.670,13681.720,30151.460,3037.380
3212,"2019-04-12 00:00:00",2513,413,2151,545,7966.210,2618.420,11658.420,3885.850
3213,"2019-04-13 00:00:00",2665,3569,3341,1929,8448.050,22627.460,18108.220,13753.770
3215,"2019-04-15 00:00:00",5557,825,1313,1048,17615.690,5230.500,7116.460,7472.240
3216,"2019-04-16 00:00:00",1176,2874,1114,1164,3727.920,18221.160,6037.880,8299.320
3217,"2019-04-17 00:00:00",1584,3780,1827,1737,5021.280,23965.200,9902.340,12384.810
3218,"2019-04-18 00:00:00",5741,3907,1305,731,18198.970,24770.380,7073.100,5212.030
3219,"2019-04-19 00:00:00",7314,1974,440,1015,23185.380,12515.160,2384.800,7236.950
322,"2011-05-02 00:00:00",6271,3108,5218,335,19879.070,19704.720,28281.560,2388.550
3221,"2019-04-21 00:00:00",6528,955,4293,878,20693.760,6054.700,23268.060,6260.140
3222,"2019-04-22 00:00:00",7992,2357,4528,1320,25334.640,14943.380,24541.760,9411.600
3223,"2019-04-23 00:00:00",2928,1503,3278,463,9281.760,9529.020,17766.760,3301.190
3224,"2019-04-24 00:00:00",3424,883,254,1243,10854.080,5598.220,1376.680,8862.590
3226,"2019-04-26 00:00:00",5923,978,5570,1896,18775.910,6200.520,30189.400,13518.480
3227,"2019-04-27 00:00:00",6383,3149,947,1973,20234.110,19964.660,5132.740,14067.490
3228,"2019-04-28 00:00:00",1951,369,5591,1252,6184.670,2339.460,30303.220,8926.760
3229,"2019-04-29 00:00:00",2344,3379,3037,1489,7430.480,21422.860,16460.540,10616.570
323,"2011-05-03 00:00:00",5365,478,5777,253,17007.050,3030.520,31311.340,1803.890
3230,"2019-04-30 00:00:00",4006,1004,2546,1054,12699.020,6365.360,13799.320,7515.020
3231,"2019-05-01 00:00:00",4426,2760,4875,861,14030.420,17498.400,26422.500,6138.930
3232,"2019-05-02 00:00:00",5730,1936,4169,722,18164.100,12274.240,22595.980,5147.860
3233,"2019-05-03 00:00:00",7729,3732,4364,1939,24500.930,23660.880,23652.880,13825.070
3234,"2019-05-04 00:00:00",1609,2682,3943,542,5100.530,17003.880,21371.060,3864.460
3235,"2019-05-05 00:00:00",5188,2347,5744,1351,16445.960,14879.980,31132.480,9632.630
3236,"2019-05-06 00:00:00",788,3469,5886,1218,2497.960,21993.460,31902.120,8684.340
3237,"2019-05-07 00:00:00",1003,1612,5562,1081,3179.510,10220.080,30146.040,7707.530
3238,"2019-05-08 00:00:00",4297,1162,5939,1359,13621.490,7367.080,32189.380,9689.670
3239,"2019-05-09 00:00:00",5726,475,815,1072,18151.420,3011.500,4417.300,7643.360
324,"2011-05-04 00:00:00",7103,2609,2302,551,22516.510,16541.060,12476.840,3928.630
3240,"2019-05-10 00:00:00",6113,2072,922,1984,19378.210,13136.480,4997.240,14145.920
3241,"2019-05-11 00:00:00",3426,2837,2572,1260,10860.420,17986.580,13940.240,8983.800
3242,"2019-05-12 00:00:00",3858,1415,4907,770,12229.860,8971.100,26595.940,5490.100
3243,"2019-05-13 00:00:00",619,3987,3717,865,1962.230,25277.580,20146.140,6167.450
3244,"2019-05-14 00:00:00",422,3804,5189,565,1337.740,24117.360,28124.380,4028.450
3245,"2019-05-15 00:00:00",7097,2546,1414,833,22497.490,16141.640,7663.880,5939.290
3246,"2019-05-16 00:00:00",6958,533,419,1251,22056.860,3379.220,2270.980,8919.630
3247,"2019-05-17 00:00:00",1226,1862,2656,1203,3886.420,11805.080,14395.520,8577.390
3248,"2019-05-18 00:00:00",5151,2068,1767,1343,16328.670,13111.120,9577.140,9575.590
3249,"2019-05-19 00:00:00",1825,1188,4548,363,5785.250,7531.920,24650.160,2588.190
325,"2011-05-05 00:00:00",7786,2542,5509,1384,24681.620,16116.280,29858.780,9867.920
3250,"2019-05-20 00:00:00",5848,693,299,1427,18538.160,4393.620,1620.580,10174.510
3251,"2019-05-21 00:00:00",7848,1591,5489,1205,24878.160,10086.940,29750.380,8591.650
3252,"2019-05-22 00:00:00",7740,2607,5643,668,24535.800,16528.380,30585.060,4762.840
3253,"2019-05-23 00:00:00",3381,685,438,1208,10717.770,4342.900,2373.960,8613.040
3254,"2019-05-24 00:00:00",1948,2067,498,361,6175.160,13104.780,2699.160,2573.930
3255,"2019-05-25 00:00:00",2352,3061,3826,919,7455.840,19406.740,20736.920,6552.470
3256,"2019-05-26 00:00:00",4913,3497,1064,896,15574.210,22170.980,5766.880,6388.480
3257,"2019-05-27 00:00:00",3986,1718,389,1717,12635.620,10892.120,2108.380,12242.210
3258,"2019-05-28 00:00:00",1915,2474,269,1322,6070.550,15685.160,1457.980,9425.860
3259,"2019-05-29 00:00:00",4714,2907,4164,1290,14943.380,18430.380,22568.880,9197.700
326,"2011-05-06 00:00:00",7331,690,5113,1834,23239.270,4374.600,27712.460,13076.420
3260,"2019-05-30 00:00:00",1131,1112,3846,1427,3585.270,7050.080,20845.320,10174.510
3261,"2019-05-31 00:00:00",4078,3771,5252,1377,12927.260,23908.140,28465.840,9818.010
3262,"2019-06-01 00:00:00",2550,715,427,348,8083.500,4533.100,2314.340,2481.240
3263,"2019-06-02 00:00:00",904,2419,3747,1343,2865.680,15336.460,20308.740,9575.590
3264,"2019-06-03 00:00:00",4380,2774,4988,751,13884.600,17587.160,27034.960,5354.630
3265,"2019-06-04 00:00:00",5195,2541,3902,1011,16468.150,16109.940,21148.840,7208.430
3266,"2019-06-05 00:00:00",2746,2946,2071,1908,8704.820,18677.640,11224.820,13604.040
3267,"2019-06-06 00:00:00",6290,3519,4623,1099,19939.300,22310.460,25056.660,7835.870
3268,"2019-06-07 00:00:00",7668,3854,5382,531,24307.560,24434.360,29170.440,3786.030
3269,"2019-06-08 00:00:00",1637,3016,5175,296,5189.290,19121.440,28048.500,2110.480
327,"2011-05-07 00:00:00",7574,251,3805,1098,24009.580,1591.340,20623.100,7828.740
3270,"2019-06-09 00:00:00",3013,1553,4007,1227,9551.210,9846.020,21717.940,8748.510
3271,"2019-06-10 00:00:00",3619,489,274,1307,11472.230,3100.260,1485.080,9318.910
3272,"2019-06-11 00:00:00",3689,1533,3475,1061,11694.130,9719.220,18834.500,7564.930
3273,"2019-06-12 00:00:00",6477,1828,1147,867,20532.090,11589.520,6216.740,6181.710
3275,"2019-06-14 00:00:00",7580,3195,2521,1497,24028.600,20256.300,13663.820,10673.610
3276,"2019-06-15 00:00:00",309,573,3811,666,979.530,3632.820,20655.620,4748.580
3277,"2019-06-16 00:00:00",6790,2467,2203,1328,21524.300,15640.780,11940.260,9468.640
3278,"2019-06-17 00:00:00",534,747,2018,1516,1692.780,4735.980,10937.560,10809.080
3279,"2019-06-18 00:00:00",662,3127,960,1649,2098.540,19825.180,5203.200,11757.370
328,"2011-05-08 00:00:00",3354,3891,2568,581,10632.180,24668.940,13918.560,4142.530
3280,"2019-06-19 00:00:00",5561,3088,2099,1902,17628.370,19577.920,11376.580,13561.260
3281,"2019-06-20 00:00:00",370,1239,423,1492,1172.900,7855.260,2292.660,10637.960
3282,"2019-06-21 00:00:00",1005,3805,3758,488,3185.850,24123.700,20368.360,3479.440
3283,"2019-06-22 00:00:00",5310,2885,4124,1905,16832.700,18290.900,22352.080,13582.650
3284,"2019-06-23 00:00:00",2957,3184,2202,1016,9373.690,20186.560,11934.840,7244.080
3285,"2019-06-24 00:00:00",1136,706,1812,882,3601.120,4476.040,9821.040,6288.660
3286,"2019-06-25 00:00:00",2905,1274,5255,1798,9208.850,8077.160,28482.100,12819.740
3287,"2019-06-26 00:00:00",3622,1170,5385,1233,11481.740,7417.800,29186.700,8791.290
3288,"2019-06-27 00:00:00",2261,852,1936,1972,7167.370,5401.680,10493.120,14060.360
3289,"2019-06-28 00:00:00",1167,1536,1351,1216,3699.390,9738.240,7322.420,8670.080
329,"2011-05-09 00:00:00",4439,3955,3710,528,14071.630,25074.700,20108.200,3764.640
3290,"2019-06-29 00:00:00",2249,3504,5322,747,7129.330,22215.360,28845.240,5326.110
3291,"2019-06-30 00:00:00",7848,1132,5723,1014,24878.160,7176.880,31018.660,7229.820
3292,"2019-07-01 00:00:00",1637,3547,3917,681,5189.290,22487.980,21230.140,4855.530
3293,"2019-07-02 00:00:00",5174,878,1747,496,16401.580,5566.520,9468.740,3536.480
3294,"2019-07-03 00:00:00",6538,463,5383,901,20725.460,2935.420,29175.860,6424.130
3295,"2019-07-04 00:00:00",4039,3163,4331,923,12803.630,20053.420,23474.020,6580.990
3296,"2019-07-05 00:00:00",3714,2469,3836,349,11773.380,15653.460,20791.120,2488.370
3297,"2019-07-06 00:00:00",5094,1013,5312,1540,16147.980,6422.420,28791.040,10980.200
3298,"2019-07-07 00:00:00",3107,1965,2012,619,9849.190,12458.100,10905.040,4413.470
3299,"2019-07-08 00:00:00",1954,1366,1466,1195,6194.180,8660.440,7945.720,8520.350
33,"2010-07-16 00:00:00",2508,1197,1556,1946,7950.360,7588.980,8433.520,13874.980
330,"2011-05-10 00:00:00",2605,2211,4858,518,8257.850,14017.740,26330.360,3693.340
3301,"2019-07-10 00:00:00",3446,2955,1646,1026,10923.820,18734.700,8921.320,7315.380
3302,"2019-07-11 00:00:00",2046,3430,5124,1313,6485.820,21746.200,27772.080,9361.690
3303,"2019-07-12 00:00:00",5887,3104,2345,290,18661.790,19679.360,12709.900,2067.700
3304,"2019-07-13 00:00:00",7072,3705,2183,1609,22418.240,23489.700,11831.860,11472.170
3305,"2019-07-14 00:00:00",7181,2037,2891,1648,22763.770,12914.580,15669.220,11750.240
3306,"2019-07-15 00:00:00",3291,360,3546,633,10432.470,2282.400,19219.320,4513.290
3307,"2019-07-16 00:00:00",3603,2121,3316,280,11421.510,13447.140,17972.720,1996.400
3308,"2019-07-17 00:00:00",1686,1077,695,1603,5344.620,6828.180,3766.900,11429.390
3309,"2019-07-18 00:00:00",3618,776,439,304,11469.060,4919.840,2379.380,2167.520
331,"2011-05-11 00:00:00",504,1439,3041,1606,1597.680,9123.260,16482.220,11450.780
3310,"2019-07-19 00:00:00",4891,356,2308,632,15504.470,2257.040,12509.360,4506.160
3311,"2019-07-20 00:00:00",406,2920,2016,768,1287.020,18512.800,10926.720,5475.840
3312,"2019-07-21 00:00:00",1250,304,1085,1065,3962.500,1927.360,5880.700,7593.450
3313,"2019-07-22 00:00:00",1605,2271,2421,467,5087.850,14398.140,13121.820,3329.710
3314,"2019-07-23 00:00:00",6697,3116,5842,880,21229.490,19755.440,31663.640,6274.400
3315,"2019-07-24 00:00:00",4258,1290,683,654,13497.860,8178.600,3701.860,4663.020
3316,"2019-07-25 00:00:00",6097,3341,3985,432,19327.490,21181.940,21598.700,3080.160
3317,"2019-07-26 00:00:00",5447,3158,580,792,17266.990,20021.720,3143.600,5646.960
3318,"2019-07-27 00:00:00",4997,1060,3840,1836,15840.490,6720.400,20812.800,13090.680
3319,"2019-07-28 00:00:00",7085,3409,5874,1304,22459.450,21613.060,31837.080,9297.520
332,"2011-05-12 00:00:00",6064,2151,3480,1228,19222.880,13637.340,18861.600,8755.640
3320,"2019-07-29 00:00:00",4750,679,5482,1910,15057.500,4304.860,29712.440,13618.300
3321,"2019-07-30 00:00:00",7542,3949,4885,709,23908.140,25036.660,26476.700,5055.170
3322,"2019-07-31 00:00:00",6192,996,352,1048,19628.640,6314.640,1907.840,7472.240
3323,"2019-08-01 00:00:00",3807,2948,1428,725,12068.190,18690.320,7739.760,5169.250
3324,"2019-08-02 00:00:00",6995,3017,2410,1067,22174.150,19127.780,13062.200,7607.710
3325,"2019-08-03 00:00:00",1736,3048,4484,1903,5503.120,19324.320,24303.280,13568.390
3326,"2019-08-04 00:00:00",1679,2330,2517,381,5322.430,14772.200,13642.140,2716.530
3327,"2019-08-05 00:00:00",4821,1159,2227,687,15282.570,7348.060,12070.340,4898.310
3328,"2019-08-06 00:00:00",7090,3269,2959,396,22475.300,20725.460,16037.780,2823.480
333,"2011-05-13 00:00:00",7826,1678,716,634,24808.420,10638.520,3880.720,4520.420
3330,"2019-08-08 00:00:00",3384,2314,401,1580,10727.280,14670.760,2173.420,11265.400
3331,"2019-08-09 00:00:00",6626,1147,337,1349,21004.420,7271.980,1826.540,9618.370
3332,"2019-08-10 00:00:00",5574,1874,4278,1811,17669.580,11881.160,23186.760,12912.430
3333,"2019-08-11 00:00:00",4480,3505,2428,1386,14201.600,22221.700,13159.760,9882.180
3334,"2019-08-12 00:00:00",2403,1639,3777,1309,7617.510,10391.260,20471.340,9333.170
3335,"2019-08-13 00:00:00",1532,2576,1994,815,4856.440,16331.840,10807.480,5810.950
3336,"2019-08-14 00:00:00",1301,3444,1374,1190,4124.170,21834.960,7447.080,8484.700
3337,"2019-08-15 00:00:00",3144,1410,2185,1156,9966.480,8939.400,11842.700,8242.280
3338,"2019-08-16 00:00:00",7580,267,3366,1603,24028.600,1692.780,18243.720,11429.390
3339,"2019-08-17 00:00:00",5687,1122,4355,299,18027.790,7113.480,23604.100,2131.870
334,"2011-05-14 00:00:00",6499,2546,2963,1103,20601.830,16141.640,16059.460,7864.390
3340,"2019-08-18 00:00:00",4705,1509,3513,1172,14914.850,9567.060,19040.460,8356.360
3341,"2019-08-19 00:00:00",4807,1131,1653,962,15238.190,7170.540,8959.260,6859.060
3343,"2019-08-21 00:00:00",1701,1843,3638,380,5392.170,11684.620,19717.960,2709.400
3344,"2019-08-22 00:00:00",751,3875,1185,1952,2380.670,24567.500,6422.700,13917.760
3346,"2019-08-24 00:00:00",701,1949,5633,1306,2222.170,12356.660,30530.860,9311.780
3347,"2019-08-25 00:00:00",6508,3249,2343,1722,20630.360,20598.660,12699.060,12277.860
3348,"2019-08-26 00:00:00",2431,3757,3236,1720,7706.270,23819.380,17539.120,12263.600
3349,"2019-08-27 00:00:00",5741,1351,3802,1466,18198.970,8565.340,20606.840,10452.580
335,"2011-05-15 00:00:00",1946,3626,4299,1586,6168.820,22988.840,23300.580,11308.180
3350,"2019-08-28 00:00:00",2685,291,3208,695,8511.450,1844.940,17387.360,4955.350
3351,"2019-08-29 00:00:00",3106,2702,3765,1245,9846.020,17130.680,20406.300,8876.850
3352,"2019-08-31 00:00:00",1419,3917,2267,1731,4498.230,24833.780,12287.140,12342.030
3353,"2019-09-01 00:00:00",1090,804,2065,1036,3455.300,5097.360,11192.300,7386.680
3354,"2019-09-02 00:00:00",7202,2255,1342,1471,22830.340,14296.700,7273.640,10488.230
3355,"2019-09-03 00:00:00",1066,524,1011,703,3379.220,3322.160,5479.620,5012.390
3356,"2019-09-04 00:00:00",2247,2171,5977,823,7122.990,13764.140,32395.340,5867.990
3357,"2019-09-05 00:00:00",7132,2597,3628,843,22608.440,16464.980,19663.760,6010.590
3358,"2019-09-06 00:00:00",5763,3756,2818,463,18268.710,23813.040,15273.560,3301.190
3359,"2019-09-07 00:00:00",255,3954,1421,1898,808.350,25068.360,7701.820,13532.740
336,"2011-05-16 00:00:00",1942,2412,3651,377,6156.140,15292.080,19788.420,2688.010
3360,"2019-09-08 00:00:00",1187,2152,519,779,3762.790,13643.680,2812.980,5554.270
3361,"2019-09-09 00:00:00",5432,2173,5482,706,17219.440,13776.820,29712.440,5033.780
3362,"2019-09-10 00:00:00",2530,3245,2393,922,8020.100,20573.300,12970.060,6573.860
3363,"2019-09-11 00:00:00",3911,3340,5092,1337,12397.870,21175.600,27598.640,9532.810
3364,"2019-09-12 00:00:00",1846,3260,1063,1375,5851.820,20668.400,5761.460,9803.750
3365,"2019-09-13 00:00:00",1917,790,2725,1415,6076.890,5008.600,14769.500,10088.950
3366,"2019-09-14 00:00:00",3705,2035,5261,1997,11744.850,12901.900,28514.620,14238.610
3367,"2019-09-15 00:00:00",2269,3872,4337,674,7192.730,24548.480,23506.540,4805.620
3368,"2019-09-16 00:00:00",6818,536,4153,673,21613.060,3398.240,22509.260,4798.490
3369,"2019-09-17 00:00:00",457,2424,3137,1321,1448.690,15368.160,17002.540,9418.730
337,"2011-05-17 00:00:00",5544,3039,4246,1187,17574.480,19267.260,23013.320,8463.310
3370,"2019-09-18 00:00:00",6634,1125,3319,1756,21029.780,7132.500,17988.980,12520.280
3371,"2019-09-19 00:00:00",2849,281,2374,1688,9031.330,1781.540,12867.080,12035.440
3372,"2019-09-20 00:00:00",1068,1284,5882,795,3385.560,8140.560,31880.440,5668.350
3373,"2019-09-21 00:00:00",2386,1514,1486,363,7563.620,9598.760,8054.120,2588.190
3374,"2019-09-22 00:00:00",1932,2730,4734,1729,6124.440,17308.200,25658.280,12327.770
3375,"2019-09-23 00:00:00",4302,3983,3498,1944,13637.340,25252.220,18959.160,13860.720
3376,"2019-09-24 00:00:00",3833,2579,3320,760,12150.610,16350.860,17994.400,5418.800
3377,"2019-09-25 00:00:00",5031,2728,2390,874,15948.270,17295.520,12953.800,6231.620
3378,"2019-09-26 00:00:00",3360,1148,2954,1154,10651.200,7278.320,16010.680,8228.020
3379,"2019-09-27 00:00:00",5544,683,5361,577,17574.480,4330.220,29056.620,4114.010
338,"2011-05-18 00:00:00",5920,423,1180,1834,18766.400,2681.820,6395.600,13076.420
3380,"2019-09-28 00:00:00",6375,3908,3885,1755,20208.750,24776.720,21056.700,12513.150
3381,"2019-09-29 00:00:00",4633,1834,5774,1944,14686.610,11627.560,31295.080,13860.720
3382,"2019-09-30 00:00:00",1395,1007,5144,1976,4422.150,6384.380,27880.480,14088.880
3384,"2019-10-01 00:00:00",2116,3483,314,408,6707.720,22082.220,1701.880,2909.040
3385,"2019-10-02 00:00:00",1098,643,4634,1288,3480.660,4076.620,25116.280,9183.440
3386,"2019-10-03 00:00:00",5176,3287,5656,1821,16407.920,20839.580,30655.520,12983.730
3387,"2019-10-04 00:00:00",1141,3761,5317,1598,3616.970,23844.740,28818.140,11393.740
3388,"2019-10-05 00:00:00",7076,1819,2082,1251,22430.920,11532.460,11284.440,8919.630
3389,"2019-10-06 00:00:00",4389,1355,4194,932,13913.130,8590.700,22731.480,6645.160
339,"2011-05-19 00:00:00",5632,3975,4771,1181,17853.440,25201.500,25858.820,8420.530
3390,"2019-10-07 00:00:00",410,1492,978,847,1299.700,9459.280,5300.760,6039.110
3391,"2019-10-08 00:00:00",4717,2939,5388,1170,14952.890,18633.260,29202.960,8342.100
3392,"2019-10-09 00:00:00",6087,3306,1730,928,19295.790,20960.040,9376.600,6616.640
3393,"2019-10-10 00:00:00",6507,1283,2320,572,20627.190,8134.220,12574.400,4078.360
